id,title,author,isbn,annual circs
9440,No one to trust /,"Johansen, Iris.",9780553802450,2
9441,Crooked heart /,"Sumners, Cristina.",9780553803037,2
9442,Good poems /,,9780670031269,2
9443,The knitter's handy book of patterns :,"Budd, Ann,",9781931499040,2
9444,The sniper's wife /,"Mayor, Archer.",9780892967674,2
9445,The piano tuner /,"Mason, Daniel Philippe.",9780375414657,2
9446,The mulberry tree /,"Deveraux, Jude.",9780743446204,2
9447,Kiss it better /,"Oram, Hiawyn.",9780525463863,2
9448,Seizure /,"Cook, Robin,",9780399148767,2
9449,Alphabet under construction /,"Fleming, Denise,",9780805068481,2
9451,What teachers can't do /,"Wood, Douglas.",9780689846441,2
9452,El canguro tiene mamá? /,"Carle, Eric.",9780060011109,2
9453,Triss /,"Jacques, Brian.",9780399237232,2
9454,Stuart's cape /,"Pennypacker, Sara,",9780439301800,2
9455,Five little fiends /,"Dyer, Sarah,",9781582347516,2
9457,Invasion of the Mind Swappers from Asteroid 6 /,"Howe, James,",9780689839498,2
9458,A girl named Zippy :,"Kimmel, Haven,",9780767915052,2
9459,Sunset in St. Tropez /,"Steel, Danielle.",9780375431692,2
9460,The pursuit /,"Lindsey, Johanna.",9780060083328,2
9461,Reptiles and amphibians / ,"Craig, Claire.",9780792265719,2
9462,Not guilty /,"MacDonald, Patricia J.",9780743423557,2
9464,Viking it & liking it /,"Scieszka, Jon.",9780670899180,2
9465,Christmas in the country /,"Rylant, Cynthia.",9780439073349,2
9466,Double Fudge /,"Blume, Judy.",9780525469261,2
9467,"Arthur, it's only rock 'n' roll /","Brown, Marc Tolon.",9780316118545,2
9469,All aboard! /,"Ray, Mary Lyn.",9780316735070,2
9470,Angelina and Henry /,"Holabird, Katharine.",9781584855231,2
9471,Flashback /,"Barr, Nevada.",9780399149757,2
9473,The king of torts /,"Grisham, John",9780385508049,2
9475,The going to bed book /,"Boynton, Sandra.",9780671449025,2
9476,The second time around /,"Clark, Mary Higgins",9780743206068,2
9477,Wild orchids /,"Deveraux, Jude.",9780743437127,2
9478,Back story /,"Parker, Robert B.,",9780399149771,2
9479,Fish is fish /,"Lionni, Leo,",9780394827995,2
9480,Knitting /,"Sadler, Judy Ann,",9781553370505,2
9481,Kaya's hero :,"Shaw, Janet Beeler,",9781584854272,2
9482,The revolutionary John Adams /,"Harness, Cheryl.",9780792269700,2
9483,Atlantic /,"Karas, G. Brian.",9780399236327,2
9485,Manneken pis :,"Radunsky, Vladimir",9780689831935,2
9486,Minnie and Moo :,"Cazet, Denys.",9780066237527,2
9487,The confessor /,"Silva, Daniel,",9780399149726,2
9488,Dreaming :,"Hobson, J. Allan,",9780192803047,2
9489,Minnie and Moo :,"Cazet, Denys.",9780066237541,2
9490,The thief /,"Turner, Megan Whalen.",9780060824976,2
9491,Altered carbon /,"Morgan, Richard K.,",9780345457684,2
9492,The devil in the white city :,"Larson, Erik.",9780609608449,2
9493,The dogfather :,"Conant, Susan,",9780425188385,2
9494,Death of a village :,"Beaton, M. C.",9780892966776,2
9495,The kingmaker /,"Haig, Brian.",9780446530552,2
9497,A cold heart /,"Kellerman, Jonathan.",9780345452559,2
9498,A cold heart /,"Kellerman, Jonathan.",9780345452559,2
9499,Late for the wedding /,"Quick, Amanda.",9780553802719,2
9500,All he ever wanted /,"Shreve, Anita.",9780316782265,2
9501,Birds /,"Harvey, Bev.",9780791069851,2
9502,School bus /,"Crews, Donald.",9780688028077,2
9503,Meet Kaya :,"Shaw, Janet Beeler,",9781584854234,2
9504,"Tippy-toe chick, go! /","Shannon, George.",9780060298234,2
9505,First riding lessons /,"Ransford, Sandy.",9780753454541,2
9506,Popcorn! /,"Landau, Elaine.",9781570914423,2
9507,Where are you going? To see my friend! /,"Carle, Eric.",9780439416597,2
9508,Where's Pup? /,"Dodds, Dayle Ann.",9780803727441,2
9509,Beautiful blackbird /,"Bryan, Ashley.",9780689847318,2
9510,The story of noodles /,"Compestine, Ying Chang.",9780823416004,2
9511,Where fish go in winter :,"Koss, Amy Goldman,",9780803727045,2
9513,Titus rules! /,"King-Smith, Dick.",9780375814617,2
9514,Say when /,"Berg, Elizabeth.",9780743411363,2
9515,The lake house :,"Patterson, James,",9780316603287,2
9516,The lake house :,"Patterson, James,",9780316603287,2
9517,Stars /,"Tomecek, Steve.",9780792269557,2
9518,Why does he do that? :,"Bancroft, Lundy.",9780399148446,2
9519,Nine :,"Burke, Jan.",9780743223898,2
9520,The No. 1 Ladies' Detective Agency /,"McCall Smith, Alexander,",9781400034772,2
9521,Artifacts /,"Evans, Mary Anna.",9781590580561,2
9523,A piece of heaven /,"Samuel, Barbara,",9780345445674,2
9525,Grace :,"Nunez, Elizabeth.",9780345455338,2
9526,The Silmarillion /,"Tolkien, J. R. R.",9780618126989,2
9528,Little Penguin's tale /,"Wood, Audrey",9780785714668,2
9529,Duel of the ironclads :,"O'Brien, Patrick,",9780802788429,2
9530,That's what friends are for /,"Heide, Florence Parry.",9780763613976,2
9531,Willa the wonderful /,"Milord, Susan.",9780618275229,2
9533,The Christmas basket /,"Macomber, Debbie.",9780739430095,2
9534,My pig Amarillo /,"Ichikawa, Satomi.",9780399237683,2
9535,The seven Chinese sisters /,"Tucker, Kathy.",9780807573099,2
9536,Judgment calls /,"Burke, Alafair.",9780805073867,2
9537,Judgment calls /,"Burke, Alafair.",9780805073867,2
9538,Dealing with dragons /,"Wrede, Patricia C.,",9780152229009,2
9539,Dealing with dragons /,"Wrede, Patricia C.,",9780152229009,2
9540,I kissed the baby! /,"Murphy, Mary,",9780763624439,2
9541,Lizards :,"Facklam, Margery.",9780316173469,2
9542,The Scaredy Cats /,"Bottner, Barbara.",9780689837869,2
9543,The life and times of the ant /,"Micucci, Charles.",9780618005598,2
9544,Carl's birthday /,"Day, Alexandra.",9780374311506,2
9545,Artemis Fowl.,"Colfer, Eoin.",9780786819140,2
9546,In my room /,"Bacon, Ron.",9780790111476,2
9547,Simple food for the good life /,"Nearing, Helen.",9780913299241,2
9548,When Boston won the World Series :,"Ryan, Bob,",9780762414666,2
9549,The creative drawing course /,"Taylor, Richard.",9780715314494,2
9550,Halloween /,"Seinfeld, Jerry.",9780316706254,2
9551,Exit wounds /,"Jance, Judith A.",9780380977314,2
9552,Blood is the sky /,"Hamilton, Steve.",9780312301156,2
9553,Say when /,"Berg, Elizabeth.",9780743451321,2
9554,The crisis of Islam :,"Lewis, Bernard.",9780679642817,2
9556,The pursuit of Alice Thrift :,"Lipman, Elinor.",9780679463139,2
9557,Die in plain sight /,"Lowell, Elizabeth,",9780060504120,2
9558,Snowmen at night /,"Buehner, Caralyn.",9780803725508,2
9559,Tears of the giraffe /,"McCall Smith, Alexander,",9781400031351,2
9560,Still life with crows /,"Preston, Douglas J.",9781455519378,2
9561,When the heart waits :,"Kidd, Sue Monk.",9780060645878,2
9562,Heretic /,"Cornwell, Bernard.",9780060530495,2
9563,Shepherds abiding.,"Karon, Jan.",9780670031207,2
9564,Blacklist :,"Paretsky, Sara.",9780399150852,2
9565,No graves as yet :,"Perry, Anne.",9780345456526,2
9566,No graves as yet :,"Perry, Anne.",9780345456526,2
9567,Morality for beautiful girls /,"McCall Smith, Alexander,",9781400031368,2
9568,An unfinished life :,"Dallek, Robert.",9780316172387,2
9569,Lord John and the private matter /,"Gabaldon, Diana.",9780385337472,2
9570,Safe harbour /,"Steel, Danielle",9780385336307,2
9571,Under the banner of heaven :,"Krakauer, Jon.",9780385509510,2
9572,Getting ready for the ball /,"Butler, Andrea.",9780732718435,2
9573,What are you? /,"Butler, Andrea.",9780732718374,2
9574,Teeny tiny Tina /,"Butler, Andrea.",9780732718411,2
9575,Dressing up /,"Avery, Dorothy.",9780790111209,2
9576,Full catastrophe living :,"Kabat-Zinn, Jon.",9780385303125,2
9577,"Who are you, Sue Snue? /","Rabe, Tish.",9780679886365,2
9579,The five people you meet in heaven /,"Albom, Mitch,",9780786868711,2
9580,Don't look now /,"Miller, Linda Lael.",9780671042523,2
9581,Nowhere to run /,"Clark, Mary Jane Behrends.",9780312288778,2
9582,The mammoth cheese :,"Holman, Sheri.",9780871139009,2
9583,Where the truth lies :,"Holmes, Rupert.",9780679452201,2
9584,An American plague :,"Murphy, Jim,",9780395776087,2
9585,Elvis the rooster almost goes to heaven /,"Cazet, Denys.",9780060005009,2
9586,The conspiracy club /,"Kellerman, Jonathan.",9780345452573,2
9587,Moneyball :,"Lewis, Michael",9780393057652,2
9588,The dogs of Babel /,"Parkhurst, Carolyn,",9780316168687,2
9589,The slippery slope /,"Snicket, Lemony",9780064410137,2
9590,Little Brown Bear won't go to school! /,"Dyer, Jane.",9780316196857,2
9591,"Thank you, Thanksgiving /","Milgrim, David.",9780618274666,2
9592,Helen Keller /,"Adler, David A.",9780823416066,2
9593,The tale of Mr Jeremy Fisher /,"Potter, Beatrix,",9780723247760,2
9594,Ms. Frizzle's adventures :,"Cole, Joanna.",9780590108201,2
9595,Home on the moon :,"Dyson, Marianne J.",9780792271932,2
9596,The tale of Despereaux :,"DiCamillo, Kate",9780763617226,2
9597,"Busy, busy moose /","Van Laan, Nancy.",9780395960912,2
9598,"One is a snail, ten is a crab :","Sayre, April Pulley.",9780763614065,2
9600,Gatekeeper /,"Mayor, Archer.",9780892967667,2
9601,The distant echo /,"McDermid, Val.",9780312301996,2
9603,Golden Buddha /,"Cussler, Clive",9780425191729,2
9604,Journal of the dead :,"Kersten, Jason.",9780060184704,2
9605,Naked in Baghdad /,"Garrels, Anne,",9780374529031,2
9606,Josefina's surprise :,"Tripp, Valerie,",9781562475192,2
9607,Changes for Kirsten :,"Shaw, Janet Beeler,",9780937295441,2
9608,"White snow, bright snow /","Tresselt, Alvin R.",9780688411619,2
9609,Misty of Chincoteague /,"Henry, Marguerite,",9780027436228,2
9610,Look-alikes Christmas /,"Steiner, Joan",9780316811873,2
9611,The elves and the shoemaker /,"LaMarche, Jim.",9780811834773,2
9612,The skeleton in the closet /,"Schertle, Alice.",9780688177386,2
9613,The complete adventures of Big Dog and Little Dog /,"Pilkey, Dav,",9780152047085,2
9614,Big wheels /,"Rockwell, Anne F.",9780802788825,2
9615,One witch /,"Leuck, Laura.",9780802788603,2
9616,Dinosaurs /,"Gibbons, Gail.",9780823406579,2
9617,The murder room /,"James, P. D.",9781400041411,2
9618,The sight of the stars /,"Plain, Belva.",9780385336833,2
9619,Turtles /,"Rustad, Martha E. H.",9780736809788,2
9620,Blaze and the lost quarry /,"Anderson, C. W.",9780689717758,2
9622,The great fire /,"Hazzard, Shirley,",9780374278212,2
9623,Singapore /,"Kummer, Patricia K.",9780516225319,2
9624,Old school :,"Wolff, Tobias,",9780375401466,2
9625,Citizenship papers /,"Berry, Wendell,",9781593760007,2
9626,The touch /,"McCullough, Colleen,",9780684853307,2
9627,Le doigt magique =,"Dahl, Roald.",9782070537235,2
9628,The burglar on the prowl /,"Block, Lawrence.",9780060198305,2
9629,My day /,"McKay, Sindy.",9781891327438,2
9631,Angels & demons /,"Brown, Dan,",9780743486224,2
9632,Delivering your mail :,"Owen, Ann,",9781404800915,2
9633,Protecting your home :,"Owen, Ann,",9781404800885,2
9634,My first book of sign /,"Baker, Pamela J.,",9780930323202,2
9635,Nighttime is my time /,"Clark, Mary Higgins.",9780743206075,2
9637,Grim Tuesday /,"Nix, Garth",9780439436557,2
9640,"You can do it, Sam /","Hest, Amy.",9780763619343,2
9641,Cowardly Clyde /,"Peet, Bill.",9780808535607,2
9642,Absolute friends /,"Le Carré, John,",9780316000642,2
9643,The spiral staircase :,"Armstrong, Karen,",9780375413186,2
9644,Climbing higher /,"Williams, Montel.",9780451211590,2
9645,Home learning year by year :,"Rupp, Rebecca.",9780609805855,2
9646,The lady and the unicorn /,"Chevalier, Tracy.",9780525947677,2
9647,The codex /,"Preston, Douglas J.",9780765307002,2
9648,Therapy /,"Kellerman, Jonathan.",9780345452597,2
9649,The shifting tide /,"Perry, Anne.",9780345440099,2
9650,Drat that fat cat! /,"Thomson, Pat.",9780439471954,2
9651,You must be joking! :,"Brewer, Paul,",9780812626612,2
9652,The beginning /,"Ackroyd, Peter,",9780789498366,2
9653,Castles of steel :,"Massie, Robert K.,",9780679456711,2
9654,Sweet land stories /,"Doctorow, E. L.,",9781400062041,2
9655,Three weeks with my brother /,"Sparks, Nicholas.",9780446532440,2
9656,Changes for Kaya :,"Shaw, Janet Beeler,",9781584854333,2
9657,Cadillac Beach :,"Dorsey, Tim.",9780060520465,2
9658,Dead on the dance floor /,"Graham, Heather.",9780778320272,2
9659,The fabric of the cosmos :,"Greene, Brian.",9780375412882,2
9660,Seabiscuit :,"Hillenbrand, Laura.",9780783895260,2
9661,Blowout :,"Coulter, Catherine.",9780399151873,2
9662,The things we do for love /,"Hannah, Kristin.",9780345467508,2
9663,The things we do for love /,"Hannah, Kristin.",9780345467508,2
9664,Kill the messenger /,"Hoag, Tami.",9780553801958,2
9665,The dangerous hour /,"Muller, Marcia.",9780892968046,2
9668,The sexy years :,"Somers, Suzanne,",9780609607213,2
9669,One dark night /,"Wheeler, Lisa,",9780152023188,2
9670,The reality bug /,"MacHale, D. J.",9780743437349,2
9671,The never war /,"MacHale, D. J.",9780743437332,2
9672,The merchant of death /,"MacHale, D. J.",9780743437318,2
9673,Miss Smith's incredible storybook /,"Garland, Michael,",9780525471332,2
9674,Tub-boo-boo /,"Palatini, Margie.",9780689823947,2
9675,The rescue /,"Lasky, Kathryn.",9780439405591,2
9676,The princes of Ireland :,"Rutherfurd, Edward.",9780385502863,2
9677,Scamper and the horse show /,"Haas, Jessie",9780060013387,2
9678,La La rose /,"Ichikawa, Satomi.",9780399240294,2
9679,Bad Bears in the big city :,"Pinkwater, Daniel Manus,",9780618252084,2
9680,Little Rat rides /,"Bang-Campbell, Monika.",9780152046675,2
9681,The birth of Venus :,"Dunant, Sarah.",9781400060733,2
9683,The new smart approach to kitchen design /,"Lovett, Susan Maney.",9781580111362,2
9684,The last best league :,"Collins, Jim.",9780738209012,2
9685,Henry and Mudge in the green time :,"Rylant, Cynthia.",9780027780031,2
9686,"Brown bear, brown bear, what do you see? /","Martin, Bill,",9780805017441,2
9687,Ballet school /,"Bray-Moffatt, Naia.",9780789492289,2
9688,Whose garden is it? /,"Hoberman, Mary Ann.",9780152026318,2
9689,When it's the last day of school /,"Boelts, Maribeth,",9780399234989,2
9690,The human story :,"Sloan, Christopher.",9780792263258,2
9691,Oliver the Mighty Pig /,"Van Leeuwen, Jean.",9780803728868,2
9692,The impudent rooster / adapted by Sabina I. Rǎscol ; illustrated by Holly Berry.,"R*ascol, Sabina.",9780525471790,2
9693,Gregor the Overlander /,"Collins, Suzanne.",9780439435369,2
9694,Swing Otto swing! /,"Milgrim, David.",9780689855641,2
9696,Trace /,"Cornwell, Patricia Daniels.",9780399152191,2
9697,Double homicide /,"Kellerman, Jonathan.",9780446532969,2
9699,Light on snow :,"Shreve, Anita.",9780316781480,2
9700,A taint in the blood /,"Stabenow, Dana.",9780312306830,2
9701,"Sorcery and Cecelia, or, The enchanted chocolate pot :","Wrede, Patricia C.,",9780152046156,2
9702,A good year /,"Mayle, Peter.",9780375405914,2
9703,A good year /,"Mayle, Peter.",9780375405914,2
9704,The proper care and feeding of husbands /,"Schlessinger, Laura.",9780060520618,2
9705,What not to wear /,"Woodall, Trinny.",9781573223577,2
9706,The hanging in the hotel :,"Brett, Simon.",9780425196519,2
9707,Lost on a mountain in Maine /,"Fendler, Donn,",9780844667720,2
9708,Lion dancer :,"Waters, Kate.",9780590430463,2
9709,Captain Duck /,"Alborough, Jez.",9780060521233,2
9710,Captain Duck /,"Alborough, Jez.",9780060521233,2
9712,The Great Stone Face :,"Schmidt, Gary D.",9780802851949,2
9713,How to build a robot /,"Gifford, Clive.",9780531146491,2
9714,How I became a pirate /,"Long, Melinda.",9780152018481,2
9715,Fire along the sky /,"Donati, Sara,",9780553801460,2
9716,The best pet of all /,"LaRochelle, David.",9780525471295,2
9717,Daddy all day long /,"Rusackas, Francesca.",9780060502843,2
9718,The little cat baby /,"Ahlberg, Allan.",9780803730120,2
9719,Sally goes to the vet /,"Huneck, Stephen.",9780810948136,2
9720,Half a pig /,"Ahlberg, Allan.",9780763623739,2
9721,Waiting for Teddy Williams /,"Mosher, Howard Frank.",9780618197224,2
9722,Cowboy bunnies /,"Loomis, Christine.",9780399241826,2
9723,Gridlinked /,"Asher, Neal L.,",9780765307354,2
9724,Sense and sensibility /,"Austen, Jane,",9780679409878,2
9725,Nature walks in the New Hampshire lakes region /,"Older, Julia,",9781878239594,2
9726,The organized home :,"Koll, Randall.",9781592530182,2
9727,The cat who went bananas /,"Braun, Lilian Jackson.",9780399152245,2
9728,Visions in death /,"Robb, J. D.,",9780399151712,2
9730,Kumak's fish :,"Bania, Michael,",9780882405834,2
9731,Black wind /,"Cussler, Clive",9780399152597,2
9732,Chainfire /,"Goodkind, Terry",9780765305237,2
9733,Life expectancy /,"Koontz, Dean R.",9780553804140,2
9734,Rotten Ralph feels rotten /,"Gantos, Jack.",9780374363574,2
9735,I am too absolutely small for school /,"Child, Lauren.",9780763624033,2
9736,The tale of Hill Top Farm /,"Albert, Susan Wittig.",9780425196342,2
9737,The tale of Hill Top Farm /,"Albert, Susan Wittig.",9780425196342,2
9738,His Excellency :,"Ellis, Joseph J.",9781400040315,2
9739,Before you know kindness :,"Bohjalian, Christopher A.",9781400047451,2
9740,Going postal :,"Pratchett, Terry.",9780060013134,2
9741,Going postal :,"Pratchett, Terry.",9780060013134,2
9742,With no one as witness /,"George, Elizabeth,",9780060545604,2
9743,Vanishing acts :,"Picoult, Jodi,",9780743454544,2
9744,Nellie's promise /,"Tripp, Valerie,",9781584858904,2
9745,Summer of the sea serpent /,"Osborne, Mary Pope.",9780375827358,2
9746,Winter of the Ice Wizard /,"Osborne, Mary Pope.",9780375827365,2
9747,"Judy Moody, M.D. :","McDonald, Megan",9780763620240,2
9748,What if you met a pirate? :,"Adkins, Jan,",9781596430075,2
9750,The Falls :,"Oates, Joyce Carol,",9780060722289,2
9751,Will in the world :,"Greenblatt, Stephen,",9780393050578,2
9752,The summer guest /,"Cronin, Justin.",9780385335812,2
9753,Impossible /,"Steel, Danielle",9780385338264,2
9754,Stealaway /,"Peyton, K. M.",9780812627220,2
9755,"Stella, princess of the sky /","Gay, Marie-Louise.",9780888996015,2
9756,"Stella, princess of the sky /","Gay, Marie-Louise.",9780888996015,2
9757,Apples to Oregon :,"Hopkinson, Deborah.",9780689847691,2
9758,How many miles to Bethlehem? /,"Crossley-Holland, Kevin.",9780439676427,2
9760,Cat cross their graves :,"Murphy, Shirley Rousseau.",9780060578084,2
9761,Odysseus /,"McCaughrean, Geraldine.",9780812627213,2
9762,If you'll be my Valentine /,"Rylant, Cynthia.",9780060092702,2
9763,Can you see what I see? Cool collections :,"Wick, Walter.",9780439617727,2
9764,Sequoyah :,"Rumford, James, ",9780618369478,2
9765,Baa-choo! /,"Weeks, Sarah.",9780060292379,2
9766,Murder at Five Finger Light :,"Henry, Sue,",9780451213976,2
9767,True believer /,"Sparks, Nicholas.",9780446532433,2
9768,The amber spyglass /,"Pullman, Philip,",9780679879268,2
9769,Hating Valentine's Day /,"Rushby, Allison.",9780373895113,2
9770,Lost Lake /,"Margolin, Phillip.",9780060735029,2
9771,Trickster's queen /,"Pierce, Tamora.",9780375814679,2
9772,Blink :,"Gladwell, Malcolm,",9780316172325,2
9773,Blind alley /,"Johansen, Iris.",9780375433825,2
9774,The forgotten man /,"Crais, Robert.",9780385504287,2
9775,There was an old lady who swallowed a fly /,"Taback, Simms.",9780590631884,2
9776,My flower garden :,"Flanagan, Alice K.",9781592961566,2
9777,Blast off! :,"Flanagan, Alice K.",9781592961542,2
9778,Play day :,"Flanagan, Alice K.",9781567667301,2
9779,Fun!: the sound of short U /,"Ballard, Peg.",9781567667257,2
9780,Cats :,"Flanagan, Alice K.",9781567666915,2
9781,Sam :,"Flanagan, Alice K.",9781567666892,2
9782,Gifts for Gus :,"Ballard, Peg.",9781567667011,2
9784,Chad checks :,"Ballard, Peg.",9781567667271,2
9785,The complete idiot's guide to personal finance in your 40s and 50s /,"Fisher, Sarah Young.",9780028642734,2
9786,Lord Jim :,"Conrad, Joseph,",9780679405443,2
9788,A passage to India /,"Forster, E. M.",9780895773340,2
9789,"Start late, finish rich :","Bach, David.",9780767919463,2
9790,Pnin /,"Nabokov, Vladimir Vladimirovich,",9781400041985,2
9791,Leaves of grass /,"Whitman, Walt,",9780679600763,2
9792,Let's look at flying machines /,"Tuxworth, Nicola.",9781859675229,2
9793,Mermaids most amazing /,"Oliver, Narelle,",9780399242885,2
9794,It's quacking time /,"Waddell, Martin.",9780763627386,2
9796,Princess in training /,"Cabot, Meg.",9780060096137,2
9797,The illuminator /,"Vantrease, Brenda Rickman.",9780312331917,2
9798,Chill factor / ,"Brown, Sandra, ",9780743245548,2
9799,High plains tango : ,"Waller, Robert James, ",9780307209948,2
9800,Never let me go /,"Ishiguro, Kazuo,",9781400043392,2
9801,A dangerous path /,"Hunter, Erin.",9780060525651,2
9802,"Do your ABC's, Little Brown Bear /","London, Jonathan,",9780525473602,2
9803,"Do your ABC's, Little Brown Bear /","London, Jonathan,",9780525473602,2
9804,If you're happy and you know it /,"Cabrera, Jane.",9780823418817,2
9805,The innocent /,"Coben, Harlan,",9780525948742,2
9806,Ant and Honey Bee :,"McDonald, Megan",9780763612658,2
9807,John Philip Duck /,"Polacco, Patricia",9780399242625,2
9808,Boom Chicka Rock /,"Archambault, John.",9780399235870,2
9809,Five little monkeys play hide-and-seek /,"Christelow, Eileen.",9780618409495,2
9810,Kaya shows the way :,"Shaw, Janet Beeler,",9781584854319,2
9812,Kafka on the shore /,"Murakami, Haruki,",9781400043668,2
9813,Vanish : ,"Gerritsen, Tess",9780345476975,2
9814,A stroke of midnight :,"Hamilton, Laurell K.",9780345443571,2
9815,The power of sound :,"Leeds, Joshua.",9780892817689,2
9816,Company man /,"Finder, Joseph.",9780312319168,2
9817,Mountain peril :,"Eslick, Tom.",9780670033867,2
9818,The Penderwicks :,"Birdsall, Jeanne.",9780375831430,2
9819,The Penderwicks :,"Birdsall, Jeanne.",9780375831430,2
9820,The big trip /,"Gorbachev, Valeri.",9780399239656,2
9822,This is the house that was tidy & neat /,"Sloat, Teri.",9780805069211,2
9823,To darkness and to death /,"Spencer-Fleming, Julia.",9780312334857,2
9824,Leven Thumps and the gateway to Foo /,"Skye, Obert.",9781590383698,2
9825,The closers :,"Connelly, Michael,",9780316734943,2
9826,Trial by fire /,"Buffa, Dudley W.,",9780399152818,2
9827,Legends :,"Littell, Robert,",9781585676965,2
9828,EBay business all-in-one desk reference for dummies /,"Collier, Marsha.",9780764584381,2
9829,The bookseller of Kabul /,"Seierstad, Åsne,",9780316159418,2
9830,Judgment Ridge :,"Zuckoff, Mitchell.",9780060008451,2
9831,St. Albans fire /,"Mayor, Archer",9780892968169,2
9832,St. Albans fire /,"Mayor, Archer",9780892968169,2
9833,Beyond the Deepwoods /,"Stewart, Paul,",9780385750684,2
9834,Hana's suitcase :,"Levine, Karen.",9780807531488,2
9835,The tail of Emily Windsnap /,"Kessler, Liz.",9780763624835,2
9836,Martha Washington :,"Brady, Patricia,",9780670034307,2
9837,Voices from Chernobyl /,"Aleksievich, Svetlana,",9781564784018,2
9838,The legend of Spud Murphy /,"Colfer, Eoin.",9780786855018,2
9839,The legend of Spud Murphy /,"Colfer, Eoin.",9780786855018,2
9840,The historian :,"Kostova, Elizabeth.",9780316011778,2
9842,Common sense business :,"Gottry, Steven R.",9780060778385,2
9843,Because your daddy loves you /,"Clements, Andrew,",9780618003617,2
9844,Magyk /,"Sage, Angie.",9780060577315,2
9845,I ain't gonna paint no more! /,"Beaumont, Karen.",9780152024888,2
9846,I ain't gonna paint no more! /,"Beaumont, Karen.",9780152024888,2
9848,The au pairs skinny-dipping :,"De la Cruz, Melissa,",9781416903826,2
9849,Looking for Alaska /,"Green, John.",9780525475064,2
9850,A breath of snow and ashes / ,"Gabaldon, Diana",9780385324168,2
9852,Thirteen Steps Down /,"Rendell, Ruth ",9781400098422,2
9853,The original dog bible :,,9781931993340,2
9854,A briefer history of time /,"Hawking, S. W.",9780553804362,2
9855,A Christmas guest :,"Perry, Anne.",9780345483805,2
9857,The colonel and Little Missie :,"McMurtry, Larry.",9780743271714,2
9858,Love rules /,"Mackall, Dandi Daley.",9780842387279,2
9859,The lady and the panda :,"Croke, Vicki.",9780375507830,2
9861,Owls /,"Berger, Cynthia.",9780811732130,2
9862,Calculus for dummies /,"Ryan, Mark",9780764524981,2
9863,Snow flower and the secret fan :,"See, Lisa.",9781400060283,2
9864,The year I didn't go to school /,"Potter, Giselle.",9780689847301,2
9865,Shoe baby /,"Dunbar, Joyce.",9780763627799,2
9867,The case of the desperate duck /,"Rylant, Cynthia.",9780060534516,2
9868,Fairy dust and the quest for the egg /,"Levine, Gail Carson.",9780786834914,2
9869,Alpha Bravo Charlie :,"Demarest, Chris L.",9780689869280,2
9870,Harry and the dinosaurs at the museum /,"Whybrow, Ian.",9780375833380,2
9871,The bumpy little pumpkin /,"Cuyler, Margery.",9780439528351,2
9872,The Pigeon loves things that go! :,"Willems, Mo.",9780786836512,2
9873,Beach party! /,"Ziefert, Harriet.",9781593540678,2
9874,The Christmas crocodile /,"Becker, Bonny,",9780689815034,2
9875,The trees of the dancing goats /,"Polacco, Patricia",9780689808623,2
9876,The journey of the one and only Declaration of Independence /,"St. George, Judith,",9780399237386,2
9877,Guts :,"Simon, Seymour.",9780060546519,2
9878,The snowflake :,"Waldman, Neil.",9780761323471,2
9879,Beachcombing :,"Arnosky, Jim.",9780525471042,2
9880,First snow /,"McCully, Emily Arnold.",9780066238524,2
9881,The giant and the beanstalk /,"Stanley, Diane.",9780060000103,2
9882,Papa do you love me? /,"Joosse, Barbara M.",9780811842655,2
9883,Hetty's 100 hats /,"Slingsby, Janet.",9781561484560,2
9884,"Time to say ""please""! /","Willems, Mo.",9780786852932,2
9885,A sudden country :,"Fisher, Karen,",9781400063222,2
9886,Thud! :,"Pratchett, Terry.",9780060815226,2
9887,The penultimate peril /,"Snicket, Lemony",9780060296438,2
9888,The crafty diva's lifestyle makeover :,"Cano-Murillo, Kathy.",9780823010080,2
9889,Our apple tree /,"Näslund, Görel Kristina.",9781596430525,2
9890,Leaf Man /,"Ehlert, Lois.",9780152053048,2
9891,Kidogo /,"McGrory, Anik.",9781582349749,2
9892,The pale horseman :,"Cornwell, Bernard.",9780060787127,2
9893,Phantom /,"Goodkind, Terry.",9780765305244,2
9894,A time for courage :,"Lasky, Kathryn.",9780590511414,2
9895,Nacho and Lolita /,"Ryan, Pam Muñoz.",9780439269681,2
9896,Angelina at the palace /,"Holabird, Katharine.",9780670060481,2
9897,How to break an egg :,,9781561587988,2
9898,Ordinary heroes :,"Turow, Scott.",9780739325636,2
9899,A wedding in December :,"Shreve, Anita.",9780316738996,2
9900,Eyewitness NASCAR /,"Buckley, James.",9780756611941,2
9901,Out-of-this-world astronomy :,"Rhatigan, Joe.",9781579904104,2
9902,Light on life :,"Iyengar, B. K. S.,",9781594862489,2
9903,Arthur Spiderwick's field guide to the fantastical world around you /,"DiTerlizzi, Tony.",9780689859410,2
9904,Three good deeds /,"Vande Velde, Vivian",9780152053826,2
9905,Stormchaser /,"Stewart, Paul,",9780385750707,2
9906,Young Cam Jansen and the substitute mystery /,"Adler, David A.",9780670059881,2
9907,Emma Kate /,"Polacco, Patricia",9780399244520,2
9908,Lucky pennies and hot chocolate /,"Shields, Carol Diggory.",9780525464501,2
9909,"You read to me, I'll read to you :","Hoberman, Mary Ann.",9780316144315,2
9910,Hurry and the monarch /,"Ó Flatharta, Antoine.",9780375830037,2
